Station_ID,MonDate,Salinity,Water_Level,Water_Temperature,GEOID
"CRMS0403-H01","8/29/2016 4:00:00 AM","0.05","1.55","27.82","GEOID12A  "
"CRMS0403-H01","8/29/2016 5:00:00 AM","0.05","1.55","27.78","GEOID12A  "
"CRMS0403-H01","8/29/2016 6:00:00 AM","0.05","1.55","27.78","GEOID12A  "
"CRMS0403-H01","8/29/2016 7:00:00 AM","0.05","1.58","27.77","GEOID12A  "
"CRMS0403-H01","8/29/2016 8:00:00 AM","0.05","1.61","27.85","GEOID12A  "
"CRMS0403-H01","8/29/2016 9:00:00 AM","0.05","1.64","27.94","GEOID12A  "
"CRMS0403-H01","8/29/2016 10:00:00 AM","0.05","1.66","28","GEOID12A  "
"CRMS0403-H01","8/29/2016 11:00:00 AM","0.05","1.67","28.27","GEOID12A  "
"CRMS0403-H01","8/29/2016 12:00:00 PM","0.05","1.63","27.86","GEOID12A  "
"CRMS0403-H01","8/29/2016 1:00:00 PM","0.05","1.73","27.89","GEOID12A  "
"CRMS0403-H01","8/29/2016 2:00:00 PM","0.05","1.71","27.92","GEOID12A  "
"CRMS0403-H01","8/29/2016 3:00:00 PM","0.05","1.72","27.98","GEOID12A  "
"CRMS0403-H01","8/29/2016 4:00:00 PM","0.05","1.74","28.05","GEOID12A  "
"CRMS0403-H01","8/29/2016 5:00:00 PM","0.05","1.74","28.04","GEOID12A  "
"CRMS0403-H01","8/29/2016 6:00:00 PM","0.05","1.76","28.03","GEOID12A  "
"CRMS0403-H01","8/29/2016 7:00:00 PM","0.05","1.75","28","GEOID12A  "
"CRMS0403-H01","8/29/2016 8:00:00 PM","0.05","1.73","27.95","GEOID12A  "
"CRMS0403-H01","8/29/2016 9:00:00 PM","0.05","1.72","27.9","GEOID12A  "
"CRMS0403-H01","8/29/2016 10:00:00 PM","0.05","1.7","27.81","GEOID12A  "
"CRMS0403-H01","8/29/2016 11:00:00 PM","0.05","1.69","27.75","GEOID12A  "
"CRMS0403-H01","8/30/2016 12:00:00 AM","0.05","1.67","27.7","GEOID12A  "
"CRMS0403-H01","8/30/2016 1:00:00 AM","0.05","1.66","27.66","GEOID12A  "
"CRMS0403-H01","8/30/2016 2:00:00 AM","0.05","1.66","27.62","GEOID12A  "
"CRMS0403-H01","8/30/2016 3:00:00 AM","0.05","1.66","27.57","GEOID12A  "
"CRMS0403-H01","8/30/2016 4:00:00 AM","0.05","1.66","27.52","GEOID12A  "
"CRMS0403-H01","8/30/2016 5:00:00 AM","0.05","1.66","27.48","GEOID12A  "
"CRMS0403-H01","8/30/2016 6:00:00 AM","0.05","1.66","27.44","GEOID12A  "
"CRMS0403-H01","8/30/2016 7:00:00 AM","0.05","1.66","27.41","GEOID12A  "
"CRMS0403-H01","8/30/2016 8:00:00 AM","0.05","1.67","27.49","GEOID12A  "
"CRMS0403-H01","8/30/2016 9:00:00 AM","0.05","1.71","27.63","GEOID12A  "
"CRMS0403-H01","8/30/2016 10:00:00 AM","0.05","1.72","27.83","GEOID12A  "
"CRMS0403-H01","8/30/2016 11:00:00 AM","0.05","1.71","27.98","GEOID12A  "
"CRMS0403-H01","8/30/2016 12:00:00 PM","0.05","1.71","28.1","GEOID12A  "
"CRMS0403-H01","8/30/2016 1:00:00 PM","0.05","1.71","28.24","GEOID12A  "
"CRMS0403-H01","8/30/2016 2:00:00 PM","0.05","1.71","28.28","GEOID12A  "
"CRMS0403-H01","8/30/2016 3:00:00 PM","0.05","1.72","28.33","GEOID12A  "
"CRMS0403-H01","8/30/2016 4:00:00 PM","0.05","1.73","28.45","GEOID12A  "
"CRMS0403-H01","8/30/2016 5:00:00 PM","0.05","1.72","28.48","GEOID12A  "
"CRMS0403-H01","8/30/2016 6:00:00 PM","0.05","1.72","28.38","GEOID12A  "
"CRMS0403-H01","8/30/2016 7:00:00 PM","0.05","1.71","28.39","GEOID12A  "
"CRMS0403-H01","8/30/2016 8:00:00 PM","0.05","1.71","28.28","GEOID12A  "
"CRMS0403-H01","8/30/2016 9:00:00 PM","0.05","1.7","28.24","GEOID12A  "
"CRMS0403-H01","8/30/2016 10:00:00 PM","0.05","1.69","28.19","GEOID12A  "
"CRMS0403-H01","8/30/2016 11:00:00 PM","0.05","1.67","28.11","GEOID12A  "
"CRMS0403-H01","8/31/2016 12:00:00 AM","0.05","1.66","28.04","GEOID12A  "
"CRMS0403-H01","8/31/2016 1:00:00 AM","0.05","1.65","27.99","GEOID12A  "
"CRMS0403-H01","8/31/2016 2:00:00 AM","0.05","1.64","27.86","GEOID12A  "
"CRMS0403-H01","8/31/2016 3:00:00 AM","0.05","1.64","27.93","GEOID12A  "
"CRMS0403-H01","8/31/2016 4:00:00 AM","0.05","1.63","27.9","GEOID12A  "
"CRMS0403-H01","8/31/2016 5:00:00 AM","0.05","1.65","27.91","GEOID12A  "
"CRMS0403-H01","8/31/2016 6:00:00 AM","0.05","1.68","27.95","GEOID12A  "
"CRMS0403-H01","8/31/2016 7:00:00 AM","0.05","1.68","27.95","GEOID12A  "
"CRMS0403-H01","8/31/2016 8:00:00 AM","0.05","1.71","28.05","GEOID12A  "
"CRMS0403-H01","8/31/2016 9:00:00 AM","0.05","1.73","28.16","GEOID12A  "
"CRMS0403-H01","8/31/2016 10:00:00 AM","0.05","1.72","28.42","GEOID12A  "
"CRMS0403-H01","8/31/2016 11:00:00 AM","0.05","1.72","28.32","GEOID12A  "
"CRMS0403-H01","8/31/2016 12:00:00 PM","0.05","1.71","28.49","GEOID12A  "
"CRMS0403-H01","8/31/2016 1:00:00 PM","0.05","1.7","28.6","GEOID12A  "
"CRMS0403-H01","8/31/2016 2:00:00 PM","0.05","1.71","28.65","GEOID12A  "
"CRMS0403-H01","8/31/2016 3:00:00 PM","0.05","1.7","28.9","GEOID12A  "
"CRMS0403-H01","8/31/2016 4:00:00 PM","0.05","1.7","28.89","GEOID12A  "
"CRMS0403-H01","8/31/2016 5:00:00 PM","0.05","1.65","28.82","GEOID12A  "
"CRMS0403-H01","8/31/2016 6:00:00 PM","0.05","1.71","28.88","GEOID12A  "
"CRMS0403-H01","8/31/2016 7:00:00 PM","0.05","1.75","28.78","GEOID12A  "
"CRMS0403-H01","8/31/2016 8:00:00 PM","0.05","1.7","28.73","GEOID12A  "
"CRMS0403-H01","8/31/2016 9:00:00 PM","0.05","1.72","28.63","GEOID12A  "
"CRMS0403-H01","8/31/2016 10:00:00 PM","0.05","1.71","28.6","GEOID12A  "
"CRMS0403-H01","8/31/2016 11:00:00 PM","0.05","1.68","28.53","GEOID12A  "
"CRMS0414-H01","8/1/2016 12:00:00 AM","0.22","1.17","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 1:00:00 AM","0.22","1.17","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 2:00:00 AM","0.22","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 3:00:00 AM","0.22","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 4:00:00 AM","0.22","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 5:00:00 AM","0.22","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 6:00:00 AM","0.22","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 7:00:00 AM","0.21","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 8:00:00 AM","0.21","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 9:00:00 AM","0.21","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 10:00:00 AM","0.21","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 11:00:00 AM","0.21","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 12:00:00 PM","0.2","1.16","25.3","GEOID12A  "
"CRMS0414-H01","8/1/2016 1:00:00 PM","0.2","1.16","25.29","GEOID12A  "
"CRMS0414-H01","8/1/2016 2:00:00 PM","0.2","1.17","25.29","GEOID12A  "
"CRMS0414-H01","8/1/2016 3:00:00 PM","0.2","1.22","25.29","GEOID12A  "
"CRMS0414-H01","8/1/2016 4:00:00 PM","0.2","1.22","25.28","GEOID12A  "
"CRMS0414-H01","8/1/2016 5:00:00 PM","0.2","1.22","25.28","GEOID12A  "
"CRMS0414-H01","8/1/2016 6:00:00 PM","0.2","1.21","25.28","GEOID12A  "
"CRMS0414-H01","8/1/2016 7:00:00 PM","0.2","1.21","25.28","GEOID12A  "
"CRMS0414-H01","8/1/2016 8:00:00 PM","0.2","1.21","25.28","GEOID12A  "
"CRMS0414-H01","8/1/2016 9:00:00 PM","0.2","1.21","25.28","GEOID12A  "
"CRMS0414-H01","8/1/2016 10:00:00 PM","0.2","1.2","25.29","GEOID12A  "
"CRMS0414-H01","8/1/2016 11:00:00 PM","0.2","1.2","25.29","GEOID12A  "
"CRMS0414-H01","8/2/2016 12:00:00 AM","0.16","1.2","25.29","GEOID12A  "
"CRMS0414-H01","8/2/2016 1:00:00 AM","0.16","1.2","25.29","GEOID12A  "
"CRMS0414-H01","8/2/2016 2:00:00 AM","0.16","1.2","25.29","GEOID12A  "
"CRMS0414-H01","8/2/2016 3:00:00 AM","0.16","1.2","25.29","GEOID12A  "
"CRMS0414-H01","8/2/2016 4:00:00 AM","0.16","1.2","25.3","GEOID12A  "
"CRMS0414-H01","8/2/2016 5:00:00 AM","0.16","1.2","25.3","GEOID12A  "
"CRMS0414-H01","8/2/2016 6:00:00 AM","0.16","1.2","25.3","GEOID12A  "
"CRMS0414-H01","8/2/2016 7:00:00 AM","0.16","1.2","25.3","GEOID12A  "
"CRMS0414-H01","8/2/2016 8:00:00 AM","0.16","1.19","25.3","GEOID12A  "
"CRMS0414-H01","8/2/2016 9:00:00 AM","0.16","1.19","25.3","GEOID12A  "
"CRMS0414-H01","8/2/2016 10:00:00 AM","0.16","1.19","25.3","GEOID12A  "
"CRMS0414-H01","8/2/2016 11:00:00 AM","0.16","1.19","25.3","GEOID12A  "
"CRMS0414-H01","8/2/2016 12:00:00 PM","0.27","1.19","25.3","GEOID12A  "
"CRMS0414-H01","8/2/2016 1:00:00 PM","0.27","1.18","25.3","GEOID12A  "
"CRMS0414-H01","8/2/2016 2:00:00 PM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/2/2016 3:00:00 PM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/2/2016 4:00:00 PM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/2/2016 5:00:00 PM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/2/2016 6:00:00 PM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/2/2016 7:00:00 PM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/2/2016 8:00:00 PM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/2/2016 9:00:00 PM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/2/2016 10:00:00 PM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/2/2016 11:00:00 PM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/3/2016 12:00:00 AM","0.27","1.18","25.31","GEOID12A  "
"CRMS0414-H01","8/3/2016 1:00:00 AM","0.27","1.18","25.32","GEOID12A  "
"CRMS0414-H01","8/3/2016 2:00:00 AM","0.27","1.18","25.32","GEOID12A  "
"CRMS0414-H01","8/3/2016 3:00:00 AM","0.27","1.18","25.32","GEOID12A  "
"CRMS0414-H01","8/3/2016 4:00:00 AM","0.27","1.18","25.32","GEOID12A  "
"CRMS0414-H01","8/3/2016 5:00:00 AM","0.27","1.18","25.32","GEOID12A  "
"CRMS0414-H01","8/3/2016 6:00:00 AM","0.28","1.18","25.32","GEOID12A  "
"CRMS0414-H01","8/3/2016 7:00:00 AM","0.28","1.17","25.32","GEOID12A  "
"CRMS0414-H01","8/3/2016 8:00:00 AM","0.27","1.17","25.33","GEOID12A  "
"CRMS0414-H01","8/3/2016 9:00:00 AM","0.27","1.17","25.34","GEOID12A  "
"CRMS0414-H01","8/3/2016 10:00:00 AM","0.27","1.18","25.34","GEOID12A  "
"CRMS0414-H01","8/3/2016 11:00:00 AM","0.27","1.18","25.35","GEOID12A  "
"CRMS0414-H01","8/3/2016 12:00:00 PM","0.27","1.18","25.36","GEOID12A  "
"CRMS0414-H01","8/3/2016 1:00:00 PM","0.27","1.18","25.36","GEOID12A  "
"CRMS0414-H01","8/3/2016 2:00:00 PM","0.27","1.18","25.36","GEOID12A  "
"CRMS0414-H01","8/3/2016 3:00:00 PM","0.27","1.18","25.37","GEOID12A  "
"CRMS0414-H01","8/3/2016 4:00:00 PM","0.27","1.18","25.37","GEOID12A  "
"CRMS0414-H01","8/3/2016 5:00:00 PM","0.27","1.18","25.37","GEOID12A  "
"CRMS0414-H01","8/3/2016 6:00:00 PM","0.26","1.18","25.37","GEOID12A  "
"CRMS0414-H01","8/3/2016 7:00:00 PM","0.27","1.18","25.36","GEOID12A  "
"CRMS0414-H01","8/3/2016 8:00:00 PM","0.26","1.18","25.36","GEOID12A  "
"CRMS0414-H01","8/3/2016 9:00:00 PM","0.26","1.17","25.36","GEOID12A  "
"CRMS0414-H01","8/3/2016 10:00:00 PM","0.26","1.17","25.36","GEOID12A  "
"CRMS0414-H01","8/3/2016 11:00:00 PM","0.26","1.17","25.36","GEOID12A  "
"CRMS0414-H01","8/4/2016 12:00:00 AM","0.26","1.17","25.36","GEOID12A  "
"CRMS0414-H01","8/4/2016 1:00:00 AM","0.26","1.17","25.36","GEOID12A  "
"CRMS0414-H01","8/4/2016 2:00:00 AM","0.27","1.17","25.35","GEOID12A  "
"CRMS0414-H01","8/4/2016 3:00:00 AM","0.26","1.17","25.35","GEOID12A  "
"CRMS0414-H01","8/4/2016 4:00:00 AM","0.26","1.17","25.35","GEOID12A  "
"CRMS0414-H01","8/4/2016 5:00:00 AM","0.26","1.17","25.35","GEOID12A  "
"CRMS0414-H01","8/4/2016 6:00:00 AM","0.27","1.17","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 7:00:00 AM","0.27","1.17","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 8:00:00 AM","0.27","1.17","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 9:00:00 AM","0.27","1.17","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 10:00:00 AM","0.27","1.17","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 11:00:00 AM","0.27","1.16","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 12:00:00 PM","0.27","1.16","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 1:00:00 PM","0.27","1.16","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 2:00:00 PM","0.27","1.16","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 3:00:00 PM","0.26","1.16","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 4:00:00 PM","0.26","1.15","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 5:00:00 PM","0.26","1.15","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 6:00:00 PM","0.26","1.15","25.32","GEOID12A  "
"CRMS0414-H01","8/4/2016 7:00:00 PM","0.26","1.15","25.33","GEOID12A  "
"CRMS0414-H01","8/4/2016 8:00:00 PM","0.26","1.15","25.33","GEOID12A  "
"CRMS0414-H01","8/4/2016 9:00:00 PM","0.26","1.15","25.36","GEOID12A  "
"CRMS0414-H01","8/4/2016 10:00:00 PM","0.26","1.15","25.36","GEOID12A  "
"CRMS0414-H01","8/4/2016 11:00:00 PM","0.26","1.15","25.36","GEOID12A  "
"CRMS0414-H01","8/5/2016 12:00:00 AM","0.26","1.15","25.35","GEOID12A  "
"CRMS0414-H01","8/5/2016 1:00:00 AM","0.26","1.15","25.35","GEOID12A  "
"CRMS0414-H01","8/5/2016 2:00:00 AM","0.26","1.15","25.36","GEOID12A  "
"CRMS0414-H01","8/5/2016 3:00:00 AM","0.26","1.15","25.35","GEOID12A  "
"CRMS0414-H01","8/5/2016 4:00:00 AM","0.26","1.15","25.35","GEOID12A  "
"CRMS0414-H01","8/5/2016 5:00:00 AM","0.27","1.15","25.35","GEOID12A  "
"CRMS0414-H01","8/5/2016 6:00:00 AM","0.27","1.14","25.35","GEOID12A  "
"CRMS0414-H01","8/5/2016 7:00:00 AM","0.27","1.14","25.35","GEOID12A  "
"CRMS0414-H01","8/5/2016 8:00:00 AM","0.27","1.14","25.36","GEOID12A  "
"CRMS0414-H01","8/5/2016 9:00:00 AM","0.27","1.14","25.36","GEOID12A  "
"CRMS0414-H01","8/5/2016 10:00:00 AM","0.26","1.14","25.37","GEOID12A  "
"CRMS0414-H01","8/5/2016 11:00:00 AM","0.27","1.14","25.38","GEOID12A  "
"CRMS0414-H01","8/5/2016 12:00:00 PM","0.27","1.14","25.38","GEOID12A  "
"CRMS0414-H01","8/5/2016 1:00:00 PM","0.26","1.17","25.38","GEOID12A  "
"CRMS0414-H01","8/5/2016 2:00:00 PM","0.26","1.18","25.38","GEOID12A  "
"CRMS0414-H01","8/5/2016 3:00:00 PM","0.26","1.18","25.38","GEOID12A  "
"CRMS0414-H01","8/5/2016 4:00:00 PM","0.26","1.18","25.39","GEOID12A  "
"CRMS0414-H01","8/5/2016 5:00:00 PM","0.26","1.18","25.38","GEOID12A  "
"CRMS0414-H01","8/5/2016 6:00:00 PM","0.26","1.18","25.38","GEOID12A  "
"CRMS0414-H01","8/5/2016 7:00:00 PM","0.26","1.18","25.38","GEOID12A  "
"CRMS0414-H01","8/5/2016 8:00:00 PM","0.26","1.18","25.38","GEOID12A  "
"CRMS0414-H01","8/5/2016 9:00:00 PM","0.26","1.18","25.39","GEOID12A  "
"CRMS0414-H01","8/5/2016 10:00:00 PM","0.26","1.18","25.39","GEOID12A  "
"CRMS0414-H01","8/5/2016 11:00:00 PM","0.26","1.17","25.39","GEOID12A  "
"CRMS0414-H01","8/6/2016 12:00:00 AM","0.26","1.17","25.39","GEOID12A  "
"CRMS0414-H01","8/6/2016 1:00:00 AM","0.25","1.17","25.39","GEOID12A  "
"CRMS0414-H01","8/6/2016 2:00:00 AM","0.25","1.17","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 3:00:00 AM","0.25","1.17","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 4:00:00 AM","0.25","1.17","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 5:00:00 AM","0.25","1.17","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 6:00:00 AM","0.25","1.17","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 7:00:00 AM","0.25","1.17","25.41","GEOID12A  "
"CRMS0414-H01","8/6/2016 8:00:00 AM","0.25","1.17","25.41","GEOID12A  "
"CRMS0414-H01","8/6/2016 9:00:00 AM","0.25","1.17","25.41","GEOID12A  "
"CRMS0414-H01","8/6/2016 10:00:00 AM","0.25","1.16","25.41","GEOID12A  "
"CRMS0414-H01","8/6/2016 11:00:00 AM","0.25","1.16","25.41","GEOID12A  "
"CRMS0414-H01","8/6/2016 12:00:00 PM","0.25","1.16","25.41","GEOID12A  "
"CRMS0414-H01","8/6/2016 1:00:00 PM","0.24","1.16","25.41","GEOID12A  "
"CRMS0414-H01","8/6/2016 2:00:00 PM","0.24","1.16","25.41","GEOID12A  "
"CRMS0414-H01","8/6/2016 3:00:00 PM","0.24","1.15","25.41","GEOID12A  "
"CRMS0414-H01","8/6/2016 4:00:00 PM","0.24","1.15","25.41","GEOID12A  "
"CRMS0414-H01","8/6/2016 5:00:00 PM","0.25","1.15","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 6:00:00 PM","0.24","1.15","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 7:00:00 PM","0.24","1.15","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 8:00:00 PM","0.24","1.15","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 9:00:00 PM","0.24","1.15","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 10:00:00 PM","0.24","1.15","25.4","GEOID12A  "
"CRMS0414-H01","8/6/2016 11:00:00 PM","0.24","1.15","25.4","GEOID12A  "
"CRMS0414-H01","8/7/2016 12:00:00 AM","0.24","1.15","25.4","GEOID12A  "
"CRMS0414-H01","8/7/2016 1:00:00 AM","0.24","1.15","25.44","GEOID12A  "
"CRMS0414-H01","8/7/2016 2:00:00 AM","0.24","1.15","25.46","GEOID12A  "
"CRMS0414-H01","8/7/2016 3:00:00 AM","0.24","1.14","25.46","GEOID12A  "
"CRMS0414-H01","8/7/2016 4:00:00 AM","0.24","1.14","25.46","GEOID12A  "
"CRMS0414-H01","8/7/2016 5:00:00 AM","0.24","1.14","25.47","GEOID12A  "
"CRMS0414-H01","8/7/2016 6:00:00 AM","0.24","1.14","25.48","GEOID12A  "
"CRMS0414-H01","8/7/2016 7:00:00 AM","0.24","1.14","25.48","GEOID12A  "
"CRMS0414-H01","8/7/2016 8:00:00 AM","0.25","1.14","25.49","GEOID12A  "
"CRMS0414-H01","8/7/2016 9:00:00 AM","0.24","1.14","25.5","GEOID12A  "
"CRMS0414-H01","8/7/2016 10:00:00 AM","0.24","1.14","25.51","GEOID12A  "
"CRMS0414-H01","8/7/2016 11:00:00 AM","0.24","1.14","25.5","GEOID12A  "
"CRMS0414-H01","8/7/2016 12:00:00 PM","0.24","1.14","25.49","GEOID12A  "
"CRMS0414-H01","8/7/2016 1:00:00 PM","0.25","1.14","25.48","GEOID12A  "
"CRMS0414-H01","8/7/2016 2:00:00 PM","0.25","1.13","25.48","GEOID12A  "
"CRMS0414-H01","8/7/2016 3:00:00 PM","0.25","1.13","25.47","GEOID12A  "
"CRMS0414-H01","8/7/2016 4:00:00 PM","0.25","1.14","25.46","GEOID12A  "
"CRMS0414-H01","8/7/2016 5:00:00 PM","0.25","1.14","25.46","GEOID12A  "
"CRMS0414-H01","8/7/2016 6:00:00 PM","0.25","1.14","25.46","GEOID12A  "
"CRMS0414-H01","8/7/2016 7:00:00 PM","0.25","1.14","25.45","GEOID12A  "
"CRMS0414-H01","8/7/2016 8:00:00 PM","0.25","1.14","25.45","GEOID12A  "
"CRMS0414-H01","8/7/2016 9:00:00 PM","0.25","1.14","25.45","GEOID12A  "
"CRMS0414-H01","8/7/2016 10:00:00 PM","0.25","1.13","25.45","GEOID12A  "
"CRMS0414-H01","8/7/2016 11:00:00 PM","0.23","1.13","25.45","GEOID12A  "
"CRMS0414-H01","8/8/2016 12:00:00 AM","0.23","1.13","25.44","GEOID12A  "
"CRMS0414-H01","8/8/2016 1:00:00 AM","0.23","1.13","25.44","GEOID12A  "
"CRMS0414-H01","8/8/2016 2:00:00 AM","0.25","1.13","25.44","GEOID12A  "
"CRMS0414-H01","8/8/2016 3:00:00 AM","0.25","1.13","25.44","GEOID12A  "
"CRMS0414-H01","8/8/2016 4:00:00 AM","0.25","1.13","25.44","GEOID12A  "
"CRMS0414-H01","8/8/2016 5:00:00 AM","0.25","1.13","25.44","GEOID12A  "
"CRMS0414-H01","8/8/2016 6:00:00 AM","0.25","1.13","25.43","GEOID12A  "
"CRMS0414-H01","8/8/2016 7:00:00 AM","0.25","1.13","25.43","GEOID12A  "
"CRMS0414-H01","8/8/2016 8:00:00 AM","0.24","1.13","25.43","GEOID12A  "
"CRMS0414-H01","8/8/2016 9:00:00 AM","0.24","1.13","25.43","GEOID12A  "
"CRMS0414-H01","8/8/2016 10:00:00 AM","0.24","1.13","25.42","GEOID12A  "
"CRMS0414-H01","8/8/2016 11:00:00 AM","0.24","1.13","25.42","GEOID12A  "
"CRMS0414-H01","8/8/2016 12:00:00 PM","0.24","1.12","25.41","GEOID12A  "
"CRMS0414-H01","8/8/2016 1:00:00 PM","0.24","1.12","25.41","GEOID12A  "
"CRMS0414-H01","8/8/2016 2:00:00 PM","0.24","1.12","25.4","GEOID12A  "
"CRMS0414-H01","8/8/2016 3:00:00 PM","0.24","1.12","25.4","GEOID12A  "
"CRMS0414-H01","8/8/2016 4:00:00 PM","0.24","1.12","25.39","GEOID12A  "
"CRMS0414-H01","8/8/2016 5:00:00 PM","0.24","1.12","25.39","GEOID12A  "
"CRMS0414-H01","8/8/2016 6:00:00 PM","0.24","1.11","25.38","GEOID12A  "
"CRMS0414-H01","8/8/2016 7:00:00 PM","0.24","1.11","25.38","GEOID12A  "
"CRMS0414-H01","8/8/2016 8:00:00 PM","0.24","1.11","25.38","GEOID12A  "
"CRMS0414-H01","8/8/2016 9:00:00 PM","0.24","1.11","25.37","GEOID12A  "
"CRMS0414-H01","8/8/2016 10:00:00 PM","0.24","1.11","25.37","GEOID12A  "
"CRMS0414-H01","8/8/2016 11:00:00 PM","0.24","1.11","25.37","GEOID12A  "
"CRMS0414-H01","8/9/2016 12:00:00 AM","0.24","1.11","25.37","GEOID12A  "
"CRMS0414-H01","8/9/2016 1:00:00 AM","0.25","1.11","25.37","GEOID12A  "
"CRMS0414-H01","8/9/2016 2:00:00 AM","0.25","1.11","25.37","GEOID12A  "
"CRMS0414-H01","8/9/2016 3:00:00 AM","0.25","1.11","25.38","GEOID12A  "
"CRMS0414-H01","8/9/2016 4:00:00 AM","0.24","1.11","25.38","GEOID12A  "
"CRMS0414-H01","8/9/2016 5:00:00 AM","0.24","1.11","25.38","GEOID12A  "
"CRMS0414-H01","8/9/2016 6:00:00 AM","0.25","1.11","25.38","GEOID12A  "
"CRMS0414-H01","8/9/2016 7:00:00 AM","0.25","1.11","25.38","GEOID12A  "
"CRMS0414-H01","8/9/2016 8:00:00 AM","0.25","1.11","25.38","GEOID12A  "
"CRMS0414-H01","8/9/2016 9:00:00 AM","0.25","1.11","25.38","GEOID12A  "
"CRMS0414-H01","8/9/2016 10:00:00 AM","0.25","1.11","25.39","GEOID12A  "
"CRMS0414-H01","8/9/2016 11:00:00 AM","0.25","1.1","25.39","GEOID12A  "
"CRMS0414-H01","8/9/2016 12:00:00 PM","0.25","1.1","25.4","GEOID12A  "
"CRMS0414-H01","8/9/2016 1:00:00 PM","0.25","1.1","25.4","GEOID12A  "
"CRMS0414-H01","8/9/2016 2:00:00 PM","0.25","1.1","25.4","GEOID12A  "
"CRMS0414-H01","8/9/2016 3:00:00 PM","0.25","1.1","25.41","GEOID12A  "
"CRMS0414-H01","8/9/2016 4:00:00 PM","0.25","1.09","25.41","GEOID12A  "
"CRMS0414-H01","8/9/2016 5:00:00 PM","0.25","1.1","25.42","GEOID12A  "
"CRMS0414-H01","8/9/2016 6:00:00 PM","0.25","1.09","25.43","GEOID12A  "
"CRMS0414-H01","8/9/2016 7:00:00 PM","0.25","1.09","25.43","GEOID12A  "
"CRMS0414-H01","8/9/2016 8:00:00 PM","0.25","1.09","25.44","GEOID12A  "
"CRMS0414-H01","8/9/2016 9:00:00 PM","0.25","1.09","25.44","GEOID12A  "
"CRMS0414-H01","8/9/2016 10:00:00 PM","0.25","1.09","25.45","GEOID12A  "
"CRMS0414-H01","8/9/2016 11:00:00 PM","0.24","1.09","25.46","GEOID12A  "
"CRMS0414-H01","8/10/2016 12:00:00 AM","0.24","1.09","25.46","GEOID12A  "
"CRMS0414-H01","8/10/2016 1:00:00 AM","0.24","1.09","25.47","GEOID12A  "
"CRMS0414-H01","8/10/2016 2:00:00 AM","0.24","1.09","25.47","GEOID12A  "
"CRMS0414-H01","8/10/2016 3:00:00 AM","0.24","1.09","25.53","GEOID12A  "
"CRMS0414-H01","8/10/2016 4:00:00 AM","0.24","1.09","25.55","GEOID12A  "
"CRMS0414-H01","8/10/2016 5:00:00 AM","0.24","1.09","25.55","GEOID12A  "
"CRMS0414-H01","8/10/2016 6:00:00 AM","0.24","1.09","25.55","GEOID12A  "
